"edrpou","name"
8596914,"Управлiння держслужби охорони при ГУ М"
8596914,"УДСО при ГУМВС України в київський обл"
8596914,"УДСО при ГУ МВС України в Київськiй об"
8596920,"УДСО при ГУ МВС України в м.Києві"
8596920,"УДСО ПРИ ГУМВС УКРАЇНИ В МІСТІ КИЄВ"
8596920,"Упр.Держ.сл.охор.при ГУ МВС Укр.в м. К"
8596920,"УДСО при ГУ МВС України в м. Києві"
8596920,"Управління Державної служби охорони пр"
8596920,"УДслужби охорони при ГУ МВС України в"
8596920,"УДСО при ГУ МВС України в м.Києвi"
8596920,"УДСО при ГУМВС України в м.Києві"
8596920,"Упр.ДС охорони при Гол.УМВС України"
8596920,"УДСО при ГУ МВС України м. Київ"
8596937,"Управління Державної служби охорони пр"
8596937,"УДСОПУ"
8596937,"УДСО в Кiровоградськiй областi"
8596937,"УДСО при УМВС України в Кіровог. облас"
8596956,"Управління Державної Служби Охорони"
8596956,"УДСО при ГУМВСУ Стрийський міжр.відділ"
8596956,"Стрийський МРВ УДСО"
8596956,"ЦТО ПЦС Галицький"
8596956,"УДСО при ГУМВС України у Львівській об"
8596966,"Управл.Держ.служби охорони"
8596972,"Уп.Дер.сл.ох.при ГУМВС України в Од.об"
8596972,"Упр. Держ.служби охорони м.Iллічівськ"
8596989,"УДСО при УМВС України в Полтавськiй об"
8596989,"УДСО при УМВСУ в Полт.обл."
8596989,"УДСО при УМВС України в Полт.обл."
8596995,"УДСО при УМВС України в Рiвнен.обл."
8596995,"УДСО при УМВС України в Рiвненс.обл."
8596995,"УДСО при УМВС України"
8596995,"УДСО при УМВС України в Рiвненськiй об"
8597003,"УДСО при ГУМВС України в Сумській обла"
8597003,"УДСО при УМВС України в Сумськiй обл."
8597003,"УДСО при УМВС України в Сумській обл."
8597003,"Управлiння ДСО України в Сум.обл."
8597003,"Шосткинське МВДСО УДСО при УМВС Україн"
8597014,"Управлiння держ.служби охорони"
8597014,"ВДСО при УМВС в Тернопільській обл"
8597014,"Управлiння Державної Служби Охорони"
8597014,"""Охорона"" Управ.Держ.служби охорони пр"
8597026,"УДСО при ГУМВС України в Харківській о"
8597026,"УДСО ГУМВС України в Харкiвськiй облас"
8597026,"УДСО при ГУМВС України в Харкiвськiй о"
8597032,"УДСО при УМВС України в Херсонськiй об"
8597049,"УДСО при УМВС У в Хмельницькій обл."
8597049,"УДСО при УМВС в Хм.обл."
8597055,"Управлiння держ служби охорони в Черк"
8597055,"УДСО при УМВС України в Черкаськiй обл"
8597078,"ВДСО при УМВС України"
8597078,"Відділ. Державної служби охорони"
8597078,"ВДСО  при  УМВС  України в  Чернівецьк"
8597078,"ВДСО при УМВС в Чернiвецькiй обл"
8602371,"УМВСУ на Донецькій залізниці"
8602508,"УМВС України на львівській залізниці"
8602833,"УМВС Укр. на Придніпровській залізниці"
8602997,"УМВС України на ПЗЗ"
8670177,"Могилів-Подільський МВ УМВС України"
8670220,"Бершадський РВ УМВС Укр.у Вiнн.обл."
8670272,"Козятинський РВ УМВС України у Вiн.обл"
8670295,"РВ УМВС у Крижопiльському районi"
8670303,"Липовецький РВ УМВС України"
8670326,"Мурованокур.РВ УМВС Укр.у Вiнн.обл."
8670332,"Немирiвський РВ УМВС Укр.у Вiнн.обл."
8670378,"Томашп. РВУМВСУ"
8670415,"Чечельницький РВ УМВС Укр.у Вiнн.обл."
8670421,"Шаргородський РВ УМВС України"
8670438,"Ямпiльський РВ УМВС Укр.у Вiнн.обл."
8670585,"Рожищ.  РВ УМВС Укр. у Волин.обл."
8670591,"Старовижівський РВ УМВС Укр.у Вол.обл"
8670817,"Кремiнський РВ ГУМВСУ у Луганськiй обл"
8670852,"Новоайдарський РВ ГУМВС України"
8670935,"Старобiльський РВ ГУМВС України у Луга"
8670964,"Дніпропетровське МУ ГУМВС України"
8670970,"Криворiзьке МУ ГУМВС України"
8670970,"Криворізьке МУ ГУМВС України"
8671248,"Верхньодніпровський РВ ГУМВС України"
8671449,"Маріупольське МУ ГУМВС України в Донец"
8671478,"Дружкiвський мiський вiддiл внутрiшнiх"
8671484,"Дзержинський МВ ГУМВС України в Д/о"
8671484,"Дзержинський МВ ГУМВС Укр.в Дон.обл."
8671515,"Селид.МВ ГУМВСУ в Д/о"
8671567,"Артемівський МВ ГУМВС в Донецькій обла"
8671573,"Добропiльський МВ  ГУМВС України"
8671573,"Добропільський МВ ГУМВС Укр. в Д/о."
8671702,"Краснолиманський МВ ГУМВС Укр. в Д/о"
8671877,"Великоновосiлкiвський РВ ГУМВС України"
8672041,"Андрушівський РВ УМВС України"
8672182,"Радомишльський РВ УМВС України"
8672259,"Ужгородський  МВ УМВС в Закарпатській"
8672331,"Перечинський РВ УМВСУ в Закарпат.обл."
8672414,"Бердянський МВ ГУМВС України в Зап.обл"
8672609,"Михайлiвський РВ ГУМВС Укр. в Зап.обл."
8672615,"Новомиколаївський РВ ГУМВС Укр.в Зап.о"
8672621,"Орiхiвський РВ ГУМВС України в Зап.обл"
8672638,"Пологівський РВ ГУМВС Укр.в Зап.обл."
8672970,"Броварській МВ ГУМВСУ в Київ.обл."
8673193,"Сквирський РВ ГУМВСУ в Київ.обл."
8673193,"Сквирський  РВ ГУМВСУ в Київ.обл."
8673276,"Кіров. МВ УМВС України в Кіровогр. обл"
8673299,"Світловодський МВ УМВС"
8673322,"Бобринецький РВ УМВС"
8673371,"Компанiївський РВ УМВС"
8673425,"Новоукраїнський РВ УМВС"
8673431,"Вiльшанський РВ УМВС"
8673968,"Буський РВ ГУМВСУ у Львів.обл."
8674206,"Центральний РВ ММУ УМВС в Микол.обл."
8674590,"Великомихайлівський РВ ГУМВС в Од.обл."
8674620,"Кодимський РВ ГУМВСУ в Одеській обл."
8674637,"Комінтернівський РВ ГУМВС в Од.обл."
8674726,"Савранський РВ ГУМВСУ в Одеській обл."
8674726,"Савранський РВ ГУМВС"
8674815,"Миргородський МВ УМВС України в Полт.о"
8674867,"Великобагачанський РВУМВС Укр.в Пол.об"
8674867,"В-Багачанський РВ УМВС України в Полт."
8674873,"Гадяцький РВ УМВС"
8674884,"Глобинський РВ УМВС України в Полт.обл"
8674896,"Гребiнкiвський РВ УМВС України в Полт."
8674904,"Диканський РВ УМВС України в Полтавськ"
8674910,"Зiнькiвський РВ УМВС Укр.в Полт.обл."
8674949,"Козельщинський РВ УМВС України в Полт."
8674962,"Кременчуцький РВ УМВС Укр.в Полт.обл."
8674979,"Лохвицький РВ УМВС"
8674979,"Лохвицький РВ УМВС України в Полт.обл."
8674991,"Новосанжарський РВ УМВС Укр.в Полт.обл"
8675068,"Чутiвський РВ УМВС Укр.в Полт.обл."
8675074,"Шишацький РВ УМВС у Полтавській обл."
